stars,publishedAtDate,name,text,title,subTitle,description,price,totalScore,likesCount,isLocalGuide,reviewId,categoryName,reviewImageUrls/0,reviewImageUrls/1,reviewImageUrls/2,reviewImageUrls/3,reviewImageUrls/4,reviewImageUrls/5,reviewImageUrls/6,reviewImageUrls/7,reviewImageUrls/8,reviewImageUrls/9,reviewUrl,reviewerId,reviewerNumberOfReviews,reviewerPhotoUrl,reviewerUrl,reviewsCount,scrapedAt,state,street,temporarilyClosed,url,website,categories/0,categories/1,categories/2,categoryName.1,genre,keywords,keywords_only,sentiment,sent_score_0,label,placeId,text_length,prompt,text_gpt3_v2,prompt_v3
,,,Nice little cozy Italian restaurant! Very friendly staff and great food!,Frank's of Parkville,,,,,,,ChZDSUhNMG9nS0VJQ0FnSURRdTh6UEJnEAE,Italian restaurant,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FAKE,ChIJ406lNqr1wIcRANL_cDjKkbA,,A Google Maps review about a Italian restaurant. ###, Nice outside patio for drinks and appetizers before dinner a few meters away at Artisan. ,A Google Maps review about a Italian restaurant. ###
,,,Great location in the heart of the world's most famous beach. Close to all food and entertainment you could possibly want.,Hilton Daytona Beach Oceanfront Resort,,,,,,,ChdDSUhNMG9nS0VJQ0FnSUNRbHRYd25RRRAB,Hotel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FAKE,ChIJ406lNqr1wIcRANL_cDjKkbA,,A Google Maps review about a Hotel. ###," Nice hotel with a great location. We had an ocean view room and the view was great. The complimentary breakfast was perfect. We didn't use the pool or spa but they looked nice.
Very convenient to Universal Studios which was our reason for going to the area. ",A Google Maps review about a Hotel. ###
,,,Amazing Risotto!  I have come to expect Italian Food to be pedestrian like Olive Garden. What I found was a local place that completely blew me away. Comparing Frank's to Olive Garden is like comparing a Five Guys hamburger to a Big Mac. There simply is no comparison: this food is awesome!,Frank's of Parkville,,,,,,,ChdDSUhNMG9nS0VJQ0FnSUN3cTgtSXZnRRAB,Italian restaurant,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FAKE,ChIJ406lNqr1wIcRANL_cDjKkbA,,A Google Maps review about a Italian restaurant. ###, Great quality food at reasonable prices. Service was excellent as well. ,A Google Maps review about a Italian restaurant. ###
,,,"Service was horrible. Salad was pitiful, bread was stale and hard, better toasted ravioli from Aldi n the Carbonara was tomatos and spaghetti with dry chicken. Gross",Frank's of Parkville,,,,,,,ChZDSUhNMG9nS0VJQ0FnSURXazhqTkx3EAE,Italian restaurant,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FAKE,ChIJ406lNqr1wIcRANL_cDjKkbA,,A Google Maps review about a Italian restaurant. ###," Excellent, spicy shrimp pasta and Tomato juice! Friendly service! ",A Google Maps review about a Italian restaurant. ###
,,,Great selection of popular Italian dishes.  Great area too.,Frank's of Parkville,,,,,,,ChdDSUhNMG9nS0VJQ0FnSUNNcGN5NXdBRRAB,Italian restaurant,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FAKE,ChIJ406lNqr1wIcRANL_cDjKkbA,,A Google Maps review about a Italian restaurant. ###, The food was delicious and restaurant was clean and nice. ,A Google Maps review about a Italian restaurant. ###
,,,We found Franks and had a lovely experience. The atmosphere is quaint and authentic. The sangria was delicious. The meatballs were of a soft texture and appealed not only to the adult fare but also the teenager. The salad dressing was amazing! Both entries were great. The dessert was divine. Let’s talk service - Grace was phenomenal and prompt. Highly encouraged to find this hidden gem.,Frank's of Parkville,,,,,,,ChdDSUhNMG9nS0VJQ0FnSURPbXAzRm13RRAB,Italian restaurant,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FAKE,ChIJ406lNqr1wIcRANL_cDjKkbA,,A Google Maps review about a Italian restaurant. ###," You have to try this place!! Right now they have some kind of promotion where you get 16 dollars worth of food and drinks and they send you home with 32 dollars worth of food!! I don’t know how long this promotion will last but do not miss out on this amazing deal. The drinks are delicious and the food is just spectacular. That stuffed chicken was simply beautiful. I especially loved the sauce on my heroes.
That stuffed chicken was just spectacular. I especially loved the sauce on my heroes.
If you love Italian then you need to try this place!! ",A Google Maps review about a Italian restaurant. ###
,,,Heard a lot about this pace and decided to give it a try. The zucchini was quite good. The bread was delicious. The salads were the best part of the meal. I had the lasagne rolls. I wasn’t a fan of the stuffing inside or the sugo. My husband said the meatballs tasted good but the texture wasn’t right.   Service was not great. My husband got drink refills; I didn’t. The place is extremely small. Parking on the street.   Also the server never asked if we had any issues with the food.,Frank's of Parkville,,,,,,,ChZDSUhNMG9nS0VJQ0FnSUMwNUktRkVBEAE,Italian restaurant,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FAKE,ChIJ406lNqr1wIcRANL_cDjKkbA,,A Google Maps review about a Italian restaurant. ###," Very nice, clean restaurant. Attentive and good service. Good food. ",A Google Maps review about a Italian restaurant. ###
,,,Only got a photo of my daughter's plate. It was a late lunch for us so I just ordered the two meatballs appetizer. The only meatballs I can compare them to is the ones I've had in Italy. These were by far the most authentic I've tasted in the U.S. Very quaint little joint with attentive servers and amazing food.,Frank's of Parkville,,,,,,,ChZDSUhNMG9nS0VJQ0FnSUQyanYzQUNBEAE,Italian restaurant,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FAKE,ChIJ406lNqr1wIcRANL_cDjKkbA,,A Google Maps review about a Italian restaurant. ###," Great breakfast, great service, and reasonable prices. ",A Google Maps review about a Italian restaurant. ###
,,,"I tried some lunch for the first time here the other day, and had to come back today for brunch. For lunch, the spicy diavolo sauce was lovely! The bread and salad are also very good. The tiramisu was amazing. For brunch, I had a mimosa, French toast, potatoes, and bacon. I normally like my bacon very crispy but the soft, melty texture and rich flavor was perfect. The peppers and Parmesan in the potatoes were very yummy! Excellent wine, food, and service with cozy ambience. Definitely recommend.",Frank's of Parkville,,,,,,,ChZDSUhNMG9nS0VJQ0FnSUQybnBxdlpREAE,Italian restaurant,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FAKE,ChIJ406lNqr1wIcRANL_cDjKkbA,,A Google Maps review about a Italian restaurant. ###, Great little hidden Italian joint. Owner actually came by our table to make sure everything was good 🙌🏽 Will be back! ,A Google Maps review about a Italian restaurant. ###
,,,I stopped in for lunch a little bit of a late lunch. I found the lunch menu  And was surprised to see it was so reasonable. I decided on a grilled chicken Caesar salad for $6.99 what a bargain! The lettuce was fresh and ice cold just the way I like it! The chicken was hot and fresh and delicious it was one of the best Caesar salads I have ever eaten for really good price. I would recommend this place to anyone.,Frank's of Parkville,,,,,,,ChdDSUhNMG9nS0VJQ0FnSURnd3AyNWl3RRAB,Italian restaurant,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FAKE,ChIJ406lNqr1wIcRANL_cDjKkbA,,A Google Maps review about a Italian restaurant. ###," Nice atmosphere and friendly service. Ordered a dish, but would recommend getting one of their specials. ",A Google Maps review about a Italian restaurant. ###
,,,Great restaurant and bars,Hotel Bel-Air,,,,,,,ChdDSUhNMG9nS0VJQ0FnSURBN196YWlnRRAB,Hotel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FAKE,ChIJ4XfXK_G8woARbUYxTMpyDo8,,A Google Maps review about a Hotel. ###, Rooms were OK. Had a microwave and refrigerator which was nice. We had a non-smoking room but it smelled and tasted like smoke. Air conditioner froze up every night and blower made a HUGH noise. Nice area and close to Hilton Head. Needs a roof top bar and staff at the pool were not too friendly and spent too much time sitting around. Pool water felt so cold. There is no fridge w hotel room i mistakenly pulled the soda tab when i put my electronic chip key in the room. ,A Google Maps review about a Hotel. ###
,,,"Exceptional service with an incredibly serene environment. Cocktails and food were excellent as well. Rooms are a bit dated but still very charming and somehow the whole thing just works.

A must-stay when visiting LA. I’ll be back soon :)",Hotel Bel-Air,,,,,,,ChZDSUhNMG9nS0VJQ0FnSUQtelBXd2NBEAE,Hotel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FAKE,ChIJ4XfXK_G8woARbUYxTMpyDo8,,A Google Maps review about a Hotel. ###, It´s was an WONDERFUL experience. I love it! ,A Google Maps review about a Hotel. ###
,,,Greatly enjoyed my stay here while we showed off the Batmobile Tumbler,Hotel Bel-Air,,,,,,,ChZDSUhNMG9nS0VJQ0FnSUNJMTZuY0hBEAE,Hotel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FAKE,ChIJ4XfXK_G8woARbUYxTMpyDo8,,A Google Maps review about a Hotel. ###, My husband and I stopped in to see Frank Lloyd Wright's Mayan style hotel on our trip. Even though it's closed we had a great time exploring the property and seeing what it looks like. We didn't realize there was audio tour until we saddles back up to leave. That tour was very informative and everyone we ran into working on maintaining the property were kind and informative as well. I feel it's more a labor of love for everyone here to make sure the property is preserved. ,A Google Maps review about a Hotel. ###
,,,Beautiful grounds and great food. The Palm room is a great spot for an intimate family gathering for up to 46 people.,Hotel Bel-Air,,,,,,,ChZDSUhNMG9nS0VJQ0FnSURBbGNhX0dnEAE,Hotel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FAKE,ChIJ4XfXK_G8woARbUYxTMpyDo8,,A Google Maps review about a Hotel. ###," It was a very nice hotel, clean and friendly.  That's all. Nothing spectacular. No, that's not right. The hotel was spectacular. Me, not so much. ",A Google Maps review about a Hotel. ###
,,,"Yes feel better for this location and staffs are friendly especially food and beverage service associate, captain, executive, every body,and then hotel regional director also take of very well 😊🤔🤔🇮🇳🇮🇳🇮🇳he is nice name is Edward Maddy .. finely I m saying it's good Worth's for money",Hotel Bel-Air,,,,,,,ChZDSUhNMG9nS0VJQ0FnSUMweU5uV1BnEAE,Hotel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FAKE,ChIJ4XfXK_G8woARbUYxTMpyDo8,,A Google Maps review about a Hotel. ###," We were in room 613 from 3/25-3/28/19
Still cannot get the room warmer
Ended up not sleeping in there because of the cold so we just kept our luggage in there ",A Google Maps review about a Hotel. ###
,,,Its not adorned with fancy hotel accutramon.. but its classic! Oozing with nostalgia. Will definately be back!,Hotel Bel-Air,,,,,,,ChZDSUhNMG9nS0VJQ0FnSUNvbi1YeFRnEAE,Hotel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FAKE,ChIJ4XfXK_G8woARbUYxTMpyDo8,,A Google Maps review about a Hotel. ###, Gorgeous hotel and casino!  Everything is stunning from the lush green landscape to the fine furnishings.  And the foods delicious!  We had a great time!  Definitely check it out if youre in the area! ,A Google Maps review about a Hotel. ###
,,,Definitely not up to dorchester standards. The hotel is nice. I got really disappointed because we booked a suite for 10 days then left and booked the same suite when I came back for another few days. The first suite was extremely tiny it would even be considered small for a room. On the other hand when I came back and booked the same variety they gave me what was supposed to be a suite. Which is triple the size of the first one. The first one was also very far from the lobby a good 10 minute walk on the other hand the second suite we got was very close to the lobby. Extremely disappointing for a dorchester hotel,Hotel Bel-Air,,,,,,,ChdDSUhNMG9nS0VJQ0FnSURXaV9mQ2lnRRAB,Hotel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FAKE,ChIJ4XfXK_G8woARbUYxTMpyDo8,,A Google Maps review about a Hotel. ###, It's a beautiful facility containing everything you need for a luxurious and relaxing stay. The service is outstanding as well. I liken it to a really nice Hampton with far more bells and whistles. ,A Google Maps review about a Hotel. ###
,,,Love the food. Electro light is a really great drink. Equipments looks a little old.,Hotel Bel-Air,,,,,,,ChZDSUhNMG9nS0VJQ0FnSURRdmV1MUZ3EAE,Hotel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FAKE,ChIJ4XfXK_G8woARbUYxTMpyDo8,,A Google Maps review about a Hotel. ###," Front desk check-in experience was not the best when arrived on a Saturday afternoon.
Reservation was made a month in advance.  Asked what changes/upgrades have been made since our last stay 2 or 3 years ago... there seemed to be none.
Room (2314) had clean towels but lots of bug splatters on the walls, bed skirt, and TV console... not the quality Hilton reputation I would have expected. ",A Google Maps review about a Hotel. ###
,,,"I love the vibe there, the combination of pink and green everywhere paired with a rustic materials for the flooring, just feels perfect.
Totally recommend having brunch in their restaurant.",Hotel Bel-Air,,,,,,,ChZDSUhNMG9nS0VJQ0FnSURBbDlEREVBEAE,Hotel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FAKE,ChIJ4XfXK_G8woARbUYxTMpyDo8,,A Google Maps review about a Hotel. ###, Good place nice pool massages. ,A Google Maps review about a Hotel. ###
,,,"Had an absolutely wonderful stay here. Though it was too brief, had a great night sleep and two of the best meals I’ve had at any hotel, anywhere in the world.
The room was clean and quiet. The outdoor fireplace and hot tub/pool was very relaxing at the end of a couple long days.
Every single staff member was helpful and courteous. Hope to make it back someday and looking forward to checking out their other properties on my travels.",Hotel Bel-Air,,,,,,,ChZDSUhNMG9nS0VJQ0FnSUNJdHRTV2VnEAE,Hotel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FAKE,ChIJ4XfXK_G8woARbUYxTMpyDo8,,A Google Maps review about a Hotel. ###," Place seems a bit outdated. The lobby was nice and the Starbucks was a nice touch but the hallways and elevators were a bit worn. Our room was large and seemed alright at first. The vent above the bed was absolutely filthy, there was mold and dirt buildup on a lot of the furniture and some ceiling tiles had fallen off or were missing all together. We got a great deal so it’s a bit easier to look past all that but beware of safety concerns.
Our balcony had missing tiles and dust the size of crumbs up packs the whole time we were there. The pool area and restaurant were nice but didn’t stay open late. The staff was helpful when able but seemed a bit overwhelmed at times. ",A Google Maps review about a Hotel. ###
,,,Love this hotel. So cute!,Hotel Bel-Air,,,,,,,ChdDSUhNMG9nS0VJQ0FnSURZMjlIM213RRAB,Hotel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FAKE,ChIJ4XfXK_G8woARbUYxTMpyDo8,,A Google Maps review about a Hotel. ###," Parking is indoor, can't see. Bad ventilation, never add some moisture in the air, feels like whole life inside. Can't choose exit movie, need to wait even weeks, feel imprisoned. It's like the place has never saw sun for 20 years, missing a lot of stuff to make guests enjoy. ",A Google Maps review about a Hotel. ###
,,,American Mexican food.,El Sombrero Mexican Restaurant,,,,,,,ChZDSUhNMG9nS0VJQ0FnSUQ2ajdiT1dnEAE,Mexican restaurant,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FAKE,ChIJ5XhnTOH4wIcRXUaWcw-rg3o,,A Google Maps review about a Mexican restaurant. ###, It was a great experience and the food was good. ,A Google Maps review about a Mexican restaurant. ###
,,,Excellent restaurant with a great staff off employees & servers. Thank you!,El Sombrero Mexican Restaurant,,,,,,,ChdDSUhNMG9nS0VJQ0FnSURndHZ1anJ3RRAB,Mexican restaurant,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FAKE,ChIJ5XhnTOH4wIcRXUaWcw-rg3o,,A Google Maps review about a Mexican restaurant. ###," The food was tasty when it finally came. We were there almost 1 hour waiting for our food. The hostess didn't tell us how long the wait was when we sat down. She just told us to sit wherever we wanted, which was a disorganized cluster of tables shoved into every flat space in the restaurant. Unsanitary, considering the state of the restroom, which was borderline unusable. ",A Google Maps review about a Mexican restaurant. ###
