text,reviewId,url,placeId,categoryName,stars,reviewImageUrls/0,prompt,completion
Excellent food and service.  All the servers were very knowledgeable and friendly. I had the lunch combo plate of Lasagne and Spinach Salad then Italian Cream for dessert,ChdDSUhNMG9nS0VJQ0FnSUQyNXJLdHJ3RRAB,"https://www.google.de/maps/place/Paulo+and+Bill+Restaurant/@38.9180532,-95.2268702,10z/data=!4m6!3m5!1s0x87c093a370199789:0x7f45f18425be56cd!8m2!3d38.998903!4d-94.777492!16s%2Fg%2F1v6wpvmj?hl=en",ChIJiZcZcKOTwIcRzVa-JYTxRX8,Italian restaurant,5.0,https://lh5.googleusercontent.com/p/AF1QipOJuROHeKJYp7Ano_MFTyBJLMs0oNW4IXtj5VcT=w150-h150-k-no-p,A Google Maps review about a Italian restaurant.,Excellent food and service.  All the servers were very knowledgeable and friendly. I had the lunch combo plate of Lasagne and Spinach Salad then Italian Cream for dessert
"We went for a brunch date and really enjoyed our experience.  We ordered the brunch board for two and added brunch potatoes and ham. The food was great,  service was great.  Only thing was they suggested making a reservation next time because it can get busy. We will definitely go back!!",ChdDSUhNMG9nS0VJQ0FnSUNxNFBHSW5RRRAB,"https://www.google.de/maps/place/Paulo+and+Bill+Restaurant/@38.9180532,-95.2268702,10z/data=!4m6!3m5!1s0x87c093a370199789:0x7f45f18425be56cd!8m2!3d38.998903!4d-94.777492!16s%2Fg%2F1v6wpvmj?hl=en",ChIJiZcZcKOTwIcRzVa-JYTxRX8,Italian restaurant,5.0,https://lh5.googleusercontent.com/p/AF1QipOJJpyKCa1tHlC9GdrVxr-8AYyMgs76iFwsKuoS=w150-h150-k-no-p,A Google Maps review about a Italian restaurant.,"We went for a brunch date and really enjoyed our experience.  We ordered the brunch board for two and added brunch potatoes and ham. The food was great,  service was great.  Only thing was they suggested making a reservation next time because it can get busy. We will definitely go back!!"
"I had the wheat pasta, feta, basil, pesto, and added salmon. It was delicious but was swimming in oil. My sweetheart had the big steak, it was cooked right, Med Rare, but wasn't hot. Still enjoyed our evening and would return.",ChdDSUhNMG9nS0VJQ0FnSUNRNnZYajRnRRAB,"https://www.google.de/maps/place/Paulo+and+Bill+Restaurant/@38.9180532,-95.2268702,10z/data=!4m6!3m5!1s0x87c093a370199789:0x7f45f18425be56cd!8m2!3d38.998903!4d-94.777492!16s%2Fg%2F1v6wpvmj?hl=en",ChIJiZcZcKOTwIcRzVa-JYTxRX8,Italian restaurant,4.0,https://lh5.googleusercontent.com/p/AF1QipNoN6wRtuf2h6wJW_wRL_0QnODXjS3Rkhbc9kD6=w150-h150-k-no-p,A Google Maps review about a Italian restaurant.,"I had the wheat pasta, feta, basil, pesto, and added salmon. It was delicious but was swimming in oil. My sweetheart had the big steak, it was cooked right, Med Rare, but wasn't hot. Still enjoyed our evening and would return."
"Paulo and Bill is a fantastic restaurant! My boyfriend and I made eating here our anniversary dinner tradition several years ago, and it does not disappoint. The bow tie pasta is incredible, and the chicken alfredo pasta is great, too. I've never had food here I didn't like. However, the real star of the show is the phyllo brownie - you just can't come here without getting one!! You can come to Paulo and Bill dressed up for a special occasion, and students sometimes come in dressed up for proms or homecoming, and yet if you are wearing a t-shirt and jeans, you won't feel too out of place, either. It's versatile and the perfect restaurant for any occasion. Great food, great service. Thanks, Paulo and Bill!",ChZDSUhNMG9nS0VJQ0FnSUNpMFl5VE13EAE,"https://www.google.de/maps/place/Paulo+and+Bill+Restaurant/@38.9180532,-95.2268702,10z/data=!4m6!3m5!1s0x87c093a370199789:0x7f45f18425be56cd!8m2!3d38.998903!4d-94.777492!16s%2Fg%2F1v6wpvmj?hl=en",ChIJiZcZcKOTwIcRzVa-JYTxRX8,Italian restaurant,5.0,https://lh5.googleusercontent.com/p/AF1QipOyk1bgasIPkBRmMaT_cJD5QEThM6mR7FZ-uDJY=w150-h150-k-no-p,A Google Maps review about a Italian restaurant.,"Paulo and Bill is a fantastic restaurant! My boyfriend and I made eating here our anniversary dinner tradition several years ago, and it does not disappoint. The bow tie pasta is incredible, and the chicken alfredo pasta is great, too. I've never had food here I didn't like. However, the real star of the show is the phyllo brownie - you just can't come here without getting one!! You can come to Paulo and Bill dressed up for a special occasion, and students sometimes come in dressed up for proms or homecoming, and yet if you are wearing a t-shirt and jeans, you won't feel too out of place, either. It's versatile and the perfect restaurant for any occasion. Great food, great service. Thanks, Paulo and Bill!"
"Lasagna and chicken salad with triple layer chocolate cake. Good food, great service and ambience!",ChZDSUhNMG9nS0VJQ0FnSUNTNE5MSkxREAE,"https://www.google.de/maps/place/Paulo+and+Bill+Restaurant/@38.9180532,-95.2268702,10z/data=!4m6!3m5!1s0x87c093a370199789:0x7f45f18425be56cd!8m2!3d38.998903!4d-94.777492!16s%2Fg%2F1v6wpvmj?hl=en",ChIJiZcZcKOTwIcRzVa-JYTxRX8,Italian restaurant,5.0,https://lh5.googleusercontent.com/p/AF1QipPDlctlPfU1GeXptZKcrAv29oFfay2CrVxDVUC2=w150-h150-k-no-p,A Google Maps review about a Italian restaurant.,"Lasagna and chicken salad with triple layer chocolate cake. Good food, great service and ambience!"
Good food a little on the higher end than I'm used too. I had a Trio sampler with Beef Chicken and Swordfish. It was all really good.,ChdDSUhNMG9nS0VJQ0FnSURJb19Qay1nRRAB,"https://www.google.de/maps/place/Paulo+and+Bill+Restaurant/@38.9180532,-95.2268702,10z/data=!4m6!3m5!1s0x87c093a370199789:0x7f45f18425be56cd!8m2!3d38.998903!4d-94.777492!16s%2Fg%2F1v6wpvmj?hl=en",ChIJiZcZcKOTwIcRzVa-JYTxRX8,Italian restaurant,4.0,https://lh5.googleusercontent.com/p/AF1QipNb05dkUmFmXSgwXjP1NiF_nk1HaN4I0HUsCWWd=w150-h150-k-no-p,A Google Maps review about a Italian restaurant.,Good food a little on the higher end than I'm used too. I had a Trio sampler with Beef Chicken and Swordfish. It was all really good.
"A great place to sit down and have coffee and dessert. Peter was an excellent server and made sure we were taken care of. If you order the chocolate cake prepare yourself, it is enormous!",ChZDSUhNMG9nS0VJQ0FnSURhLUtYWEJBEAE,"https://www.google.de/maps/place/Paulo+and+Bill+Restaurant/@38.9180532,-95.2268702,10z/data=!4m6!3m5!1s0x87c093a370199789:0x7f45f18425be56cd!8m2!3d38.998903!4d-94.777492!16s%2Fg%2F1v6wpvmj?hl=en",ChIJiZcZcKOTwIcRzVa-JYTxRX8,Italian restaurant,5.0,https://lh5.googleusercontent.com/p/AF1QipNJfOLJF6N7dWNzG6AxQ5x4tiKHg4yLuTLjJalN=w150-h150-k-no-p,A Google Maps review about a Italian restaurant.,"A great place to sit down and have coffee and dessert. Peter was an excellent server and made sure we were taken care of. If you order the chocolate cake prepare yourself, it is enormous!"
"Best place in town.   Best food, best service, freshest fish, best drinks and wine service, it's crazy good!",ChZDSUhNMG9nS0VJQ0FnSUNndnFHQU9REAE,"https://www.google.de/maps/place/Paulo+and+Bill+Restaurant/@38.9180532,-95.2268702,10z/data=!4m6!3m5!1s0x87c093a370199789:0x7f45f18425be56cd!8m2!3d38.998903!4d-94.777492!16s%2Fg%2F1v6wpvmj?hl=en",ChIJiZcZcKOTwIcRzVa-JYTxRX8,Italian restaurant,5.0,https://lh5.googleusercontent.com/p/AF1QipPdpk1DiaS2zgZDmAJKH_qKLakB4WzJw0r25gWX=w150-h150-k-no-p,A Google Maps review about a Italian restaurant.,"Best place in town.   Best food, best service, freshest fish, best drinks and wine service, it's crazy good!"
"Great care of customers. Wine, cocktails and great Dinner Specials...
Genuinely want to make your visit pleasurable...",ChZDSUhNMG9nS0VJQ0FnSURjOXJfUkRnEAE,"https://www.google.de/maps/place/Paulo+and+Bill+Restaurant/@38.9180532,-95.2268702,10z/data=!4m6!3m5!1s0x87c093a370199789:0x7f45f18425be56cd!8m2!3d38.998903!4d-94.777492!16s%2Fg%2F1v6wpvmj?hl=en",ChIJiZcZcKOTwIcRzVa-JYTxRX8,Italian restaurant,5.0,https://lh5.googleusercontent.com/p/AF1QipOX-A64FWkt11MeO3yB0iezPefZocfr1qEy1gCS=w150-h150-k-no-p,A Google Maps review about a Italian restaurant.,"Great care of customers. Wine, cocktails and great Dinner Specials...
Genuinely want to make your visit pleasurable..."
"PUMP is a great place to have brunch. I came here for my birthday and absolutely loved it the second I walked in. I heard about this place when I went to Vegas. They have a pump in Vegas at the Caesars Palace, and I fell in love with that place, so I was excited to hear that there was one closer in West Hollywood. When you first walk in, it’s like you’re entering a secret garden. We were seated right away in their beautiful outside area. I highly recommend eating outside to get the whole experience; instead of eating inside, it literally felt like you’re eating in a garden. Our waiter was super nice, super friendly, and was efficient. My husband and I ordered drinks and appetizers. Then we ordered our food, and everything was delicious and yummy. It was a really great romantic experience. The only thing that could’ve been better was their dessert menu. Also, I was confused about the parking situation. We didn’t see a valet or a parking lot. We found street meter parking across the street. With this, make sure to give yourself enough time to find parking and to make your reservation.",ChZDSUhNMG9nS0VJQ0FnSURHNk16MVJREAE,"https://www.google.de/maps/place/PUMP+Restaurant+Lounge/@34.0604001,-118.3866381,13z/data=!4m6!3m5!1s0x80c2beaf6203472d:0x19f0a77bfa3289fb!8m2!3d34.0837453!4d-118.3852852!16s%2Fg%2F11b6wknyj2?hl=en",ChIJLUcDYq--woAR-4ky-nun8Bk,New American restaurant,5.0,https://lh5.googleusercontent.com/p/AF1QipMKfQWM5mC47aAOcFDm6MUV6pQGWL1hFPX7nHuz=w150-h150-k-no-p,A Google Maps review about a New American restaurant.,"PUMP is a great place to have brunch. I came here for my birthday and absolutely loved it the second I walked in. I heard about this place when I went to Vegas. They have a pump in Vegas at the Caesars Palace, and I fell in love with that place, so I was excited to hear that there was one closer in West Hollywood. When you first walk in, it’s like you’re entering a secret garden. We were seated right away in their beautiful outside area. I highly recommend eating outside to get the whole experience; instead of eating inside, it literally felt like you’re eating in a garden. Our waiter was super nice, super friendly, and was efficient. My husband and I ordered drinks and appetizers. Then we ordered our food, and everything was delicious and yummy. It was a really great romantic experience. The only thing that could’ve been better was their dessert menu. Also, I was confused about the parking situation. We didn’t see a valet or a parking lot. We found street meter parking across the street. With this, make sure to give yourself enough time to find parking and to make your reservation."
This place is so edgy and fun. The outdoor patio area was beautiful and so aesthetically pleasing. We went there for dinner.  Had appetizers and drinks then ended our night with the most delicious chocolate cake.,ChZDSUhNMG9nS0VJQ0FnSURtdlppS0dBEAE,"https://www.google.de/maps/place/PUMP+Restaurant+Lounge/@34.0604001,-118.3866381,13z/data=!4m6!3m5!1s0x80c2beaf6203472d:0x19f0a77bfa3289fb!8m2!3d34.0837453!4d-118.3852852!16s%2Fg%2F11b6wknyj2?hl=en",ChIJLUcDYq--woAR-4ky-nun8Bk,New American restaurant,5.0,https://lh5.googleusercontent.com/p/AF1QipMK07YBn_E_7d9pRnyc46PQC7HPBUrCJy9h4V61=w150-h150-k-no-p,A Google Maps review about a New American restaurant.,This place is so edgy and fun. The outdoor patio area was beautiful and so aesthetically pleasing. We went there for dinner.  Had appetizers and drinks then ended our night with the most delicious chocolate cake.
"The service was great - they definitely have a great staff. The hostess was a bit standoffish but the server and busser were attentive and nice.
$12 well drinks are normal but still slightly overpriced.
The chicken was much too dry and the lettuce not as thinly chopped for delicate fork portions. Also, a bit over salted.
Still, great ambiance and the 4 stars are for the service.
Offer maybe grilled salmon or a nice summer salad with cherry tomatoes and raspberry vinaigrette. That would be so nice especially during summer to have an arugula/romaine summer salad.",ChdDSUhNMG9nS0VJQ0FnSUNPOFlXWTN3RRAB,"https://www.google.de/maps/place/PUMP+Restaurant+Lounge/@34.0604001,-118.3866381,13z/data=!4m6!3m5!1s0x80c2beaf6203472d:0x19f0a77bfa3289fb!8m2!3d34.0837453!4d-118.3852852!16s%2Fg%2F11b6wknyj2?hl=en",ChIJLUcDYq--woAR-4ky-nun8Bk,New American restaurant,4.0,https://lh5.googleusercontent.com/p/AF1QipMX3XQFnih3bptSfyE0yA2zVPZuJV_uh8_tMhvR=w150-h150-k-no-p,A Google Maps review about a New American restaurant.,"The service was great - they definitely have a great staff. The hostess was a bit standoffish but the server and busser were attentive and nice.
$12 well drinks are normal but still slightly overpriced.
The chicken was much too dry and the lettuce not as thinly chopped for delicate fork portions. Also, a bit over salted.
Still, great ambiance and the 4 stars are for the service.
Offer maybe grilled salmon or a nice summer salad with cherry tomatoes and raspberry vinaigrette. That would be so nice especially during summer to have an arugula/romaine summer salad."
"Amazing, fun restaurant in the heart of Weho bars. Very good drinks and the food tastes so good. They offer happy hour from 5-7 daily on their cocktails and appetizers. I only went once and just had the drinks and appetizers before hitting the bars. I recommend getting the sliders, tuna tartare and the shrimp tempura!",ChZDSUhNMG9nS0VJQ0FnSUNPaXBmVmFREAE,"https://www.google.de/maps/place/PUMP+Restaurant+Lounge/@34.0604001,-118.3866381,13z/data=!4m6!3m5!1s0x80c2beaf6203472d:0x19f0a77bfa3289fb!8m2!3d34.0837453!4d-118.3852852!16s%2Fg%2F11b6wknyj2?hl=en",ChIJLUcDYq--woAR-4ky-nun8Bk,New American restaurant,5.0,https://lh5.googleusercontent.com/p/AF1QipMvYpUTM1PfPcSvopiAqTKk7YlqSpNkk16k1r4S=w150-h150-k-no-p,A Google Maps review about a New American restaurant.,"Amazing, fun restaurant in the heart of Weho bars. Very good drinks and the food tastes so good. They offer happy hour from 5-7 daily on their cocktails and appetizers. I only went once and just had the drinks and appetizers before hitting the bars. I recommend getting the sliders, tuna tartare and the shrimp tempura!"
My cousin invited me to this place for my bday and I have to say it's a chill place the vide and everything was amazing. The food was so delicious I will come on another event here. Service was good they're very attentive.,ChdDSUhNMG9nS0VJQ0FnSUNPd0tUSHZ3RRAB,"https://www.google.de/maps/place/PUMP+Restaurant+Lounge/@34.0604001,-118.3866381,13z/data=!4m6!3m5!1s0x80c2beaf6203472d:0x19f0a77bfa3289fb!8m2!3d34.0837453!4d-118.3852852!16s%2Fg%2F11b6wknyj2?hl=en",ChIJLUcDYq--woAR-4ky-nun8Bk,New American restaurant,5.0,https://lh5.googleusercontent.com/p/AF1QipOcWboSB30ktEc_u9lTuTJcfsoqE59vHWalHNJx=w150-h150-k-no-p,A Google Maps review about a New American restaurant.,My cousin invited me to this place for my bday and I have to say it's a chill place the vide and everything was amazing. The food was so delicious I will come on another event here. Service was good they're very attentive.
"Ambience is 10/10 but the food and drinks are extremely overpriced and small portioned. I’ve been twice - once for brunch and once for dinner and had the same experience both times. I expected dinner to maybe have bigger portions. I’d come here for drinks and to take a peak in the garden. I really love the garden but I don’t think the food is worth coming for. I’m a Vanderpump rules super fan so that’s why I came but now that I’ve been twice I can say I tried. There’s so many other places I’ve had way better experiences at in LA so it’s hard for me to want to return here, especially because it’s so experience. It’s more of a tourist attraction now which is sad because it’s such a gorgeous restaurant.",ChZDSUhNMG9nS0VJQ0FnSUNldTRDNVZREAE,"https://www.google.de/maps/place/PUMP+Restaurant+Lounge/@34.0604001,-118.3866381,13z/data=!4m6!3m5!1s0x80c2beaf6203472d:0x19f0a77bfa3289fb!8m2!3d34.0837453!4d-118.3852852!16s%2Fg%2F11b6wknyj2?hl=en",ChIJLUcDYq--woAR-4ky-nun8Bk,New American restaurant,3.0,https://lh5.googleusercontent.com/p/AF1QipP8s3ohf216YkbsffEdJ69ay0EGRmmBbWYFGg5G=w150-h150-k-no-p,A Google Maps review about a New American restaurant.,"Ambience is 10/10 but the food and drinks are extremely overpriced and small portioned. I’ve been twice - once for brunch and once for dinner and had the same experience both times. I expected dinner to maybe have bigger portions. I’d come here for drinks and to take a peak in the garden. I really love the garden but I don’t think the food is worth coming for. I’m a Vanderpump rules super fan so that’s why I came but now that I’ve been twice I can say I tried. There’s so many other places I’ve had way better experiences at in LA so it’s hard for me to want to return here, especially because it’s so experience. It’s more of a tourist attraction now which is sad because it’s such a gorgeous restaurant."
"The location is great, the restaurant is elegant; I loved the design, the trees, the lights, the music...
The food was very good and the staff very nice.
Will go back!",ChZDSUhNMG9nS0VJQ0FnSURtMFBYSmNBEAE,"https://www.google.de/maps/place/PUMP+Restaurant+Lounge/@34.0604001,-118.3866381,13z/data=!4m6!3m5!1s0x80c2beaf6203472d:0x19f0a77bfa3289fb!8m2!3d34.0837453!4d-118.3852852!16s%2Fg%2F11b6wknyj2?hl=en",ChIJLUcDYq--woAR-4ky-nun8Bk,New American restaurant,5.0,https://lh5.googleusercontent.com/p/AF1QipM-pafshreoUTrNtpTbPZ7lwTlthvg0PPc5-Ze9=w150-h150-k-no-p,A Google Maps review about a New American restaurant.,"The location is great, the restaurant is elegant; I loved the design, the trees, the lights, the music...
The food was very good and the staff very nice.
Will go back!"
"Trendy restaurant that’s part of the Vanderbilt empire. Come here for the pretty decor and to say that you’ve been here. The food is mediocre, but the photo ops are plentiful. Wear something cute!

Metered street parking (2 hour limit). It’ll be tough to find any free parking close to the restaurant (it’s right in the heart of WeHo). Credit cards accepted. Reservations available and there’s a 90 min limit for the dining experience. Gender neutral restrooms. Outdoor dining available.

Food-wise, everything is overpriced for what it is. The burrata appetizer came with 4 slices of toast and tomatoes, but only a small portion of burrata. I got the lox benedict, which came with four small potatoes, but a surprisingly good amount of salad. The avocado toast was a bit soggy, but it’s a good vegetarian option. We didn’t do drinks because we were recovering from the night before, but note that the sparkling water is ~$12. Service was nice but slow. In short, it’s a popular tourist spot where you can take fun photos and try to see if you’ll spot anyone vaguely famous, but don’t come here expecting particularly good food.",ChdDSUhNMG9nS0VJQ0FnSUNtcXV2UnBRRRAB,"https://www.google.de/maps/place/PUMP+Restaurant+Lounge/@34.0604001,-118.3866381,13z/data=!4m6!3m5!1s0x80c2beaf6203472d:0x19f0a77bfa3289fb!8m2!3d34.0837453!4d-118.3852852!16s%2Fg%2F11b6wknyj2?hl=en",ChIJLUcDYq--woAR-4ky-nun8Bk,New American restaurant,3.0,https://lh5.googleusercontent.com/p/AF1QipPsvlB_fYNFQWFHlapt6E_N33zGmYy2fXWPfG9t=w150-h150-k-no-p,A Google Maps review about a New American restaurant.,"Trendy restaurant that’s part of the Vanderbilt empire. Come here for the pretty decor and to say that you’ve been here. The food is mediocre, but the photo ops are plentiful. Wear something cute!

Metered street parking (2 hour limit). It’ll be tough to find any free parking close to the restaurant (it’s right in the heart of WeHo). Credit cards accepted. Reservations available and there’s a 90 min limit for the dining experience. Gender neutral restrooms. Outdoor dining available.

Food-wise, everything is overpriced for what it is. The burrata appetizer came with 4 slices of toast and tomatoes, but only a small portion of burrata. I got the lox benedict, which came with four small potatoes, but a surprisingly good amount of salad. The avocado toast was a bit soggy, but it’s a good vegetarian option. We didn’t do drinks because we were recovering from the night before, but note that the sparkling water is ~$12. Service was nice but slow. In short, it’s a popular tourist spot where you can take fun photos and try to see if you’ll spot anyone vaguely famous, but don’t come here expecting particularly good food."
